Actual_cnt,decision_tree(CV)_pred,decision_tree_pred,elastic_net_model(CV)_pred,elastic_net_model_pred,gradient_boost(CV)_pred,gradient_boost_pred,lasso_model(CV)_pred,lasso_model_pred,randomforest_pred,random_forest(CV)_pred,random_forest_pred,ridge_model(CV)_pred,ridge_model_pred
4539,33.391615714128,1115.0,-22.344953539632485,-2483.7109432078846,31.586596814167525,968.5178871770742,-50.440183663502594,-13498.726805949307,45.76602356564091,47.2551965756778,2575.05,-50.440183663502594,-2483.236560744362
3641,33.391615714128,1115.0,-194.1299739324101,-3787.140597717878,31.51107811396907,1095.3714088108409,-237.61445673048757,-35924.99183784257,46.107132630083115,47.38948175380587,2588.325,-237.61445673048757,-3785.501774565872
4352,33.391615714128,1115.0,-144.81105392613583,-3345.459476468779,31.026919666971025,1098.103703498335,-186.48758015463125,-24893.36883982213,45.94903958715609,47.15729416056381,2581.395,-186.48758015463125,-3344.084572675044
4795,33.391615714128,1115.0,-121.25180352844149,-3366.2032283354065,31.98929327041487,1086.2401041156709,-161.75029516256197,-24104.26248162647,46.014766782315334,47.127684282659224,2611.52,-161.75029516256197,-3365.0395439718714
2395,33.391615714128,1115.0,-184.06907167396088,-3658.539535785707,32.795710452513426,1142.9625719010182,-229.83985937547703,-28514.805910126488,46.84551922762967,47.73562079233761,2623.29,-229.83985937547703,-3656.837888626226
5423,33.391615714128,1115.0,-73.06183139389253,-2792.022326412304,32.17260637984836,263.1877378377471,-109.33456509310207,-12912.586413950412,45.77599108409429,47.34865450018718,2351.065,-109.33456509310207,-2790.938651532188
5010,33.391615714128,1115.0,-2.181024270444844,-2195.3879782198846,32.942394038833925,361.80377023887166,-34.32268330694261,-232.27108903578255,46.782570498337634,47.319078400432566,2501.11,-34.32268330694261,-2194.7398979275868
4630,33.391615714128,1115.0,-21.905750917825337,-2612.5712628940178,33.697094729336506,944.877010633991,-55.1430774490552,-8147.148804035566,46.698913753576406,47.51698020116073,2606.895,-55.1430774490552,-2612.009771556381
4120,33.391615714128,1115.0,-81.35947177126937,-3074.7801354020826,33.58766669285939,1071.730532267758,-118.97647859130939,-17435.894149229764,47.065471833426024,47.6189321257192,2632.52,-118.97647859130939,-3073.8317631139457
3907,33.391615714128,1115.0,-64.38021120092031,-3050.904678651983,33.09767279924684,1074.4628269552518,-99.94046973980693,-17744.778650296485,46.884883747965574,47.42710599967709,2608.33,-99.94046973980693,-3050.1214314287736
4839,33.391615714128,3606.0,55.109024468929825,-2190.6808713413757,33.73857299210307,1193.2657063892875,30.63720896312987,-3446.801358899943,47.13080182363602,47.9520985170381,2675.51,30.63720896312987,-2190.7014360878543
5202,33.391615714128,3606.0,17.68454189069794,-2476.3689189433,32.753532911138144,1273.6290507177177,-6.904640371992606,-12496.091832425103,47.03288947564718,48.17610692079886,2662.96,-6.904640371992606,-2476.191535745584
2429,33.391615714128,1115.0,-361.20448026346264,-5302.15924898592,32.98002606302853,407.90063625287127,-408.49663198442653,-75676.39314581305,45.44618896354173,47.50219267665104,2286.405,-408.49663198442653,-5299.542889967096
2918,33.391615714128,1115.0,-431.18963652982904,-5437.710459686677,33.70264813206625,506.51666865399574,-483.35256776964627,-80012.47115814926,46.45276837778508,47.530550214015626,2426.09,-483.35256776964627,-5434.517636574227
3570,33.391615714128,1115.0,-274.3129959483383,-3785.7558878683362,34.581132734805536,1009.8853141352499,-317.3401644657516,-44845.57826412124,46.33423245002073,47.72845201474378,2522.93,-317.3401644657516,-3783.4701009541427
4456,33.391615714128,3606.0,-158.95392527738827,-3617.4908339122358,34.353785950876414,1414.9252059397659,-194.7739521440985,-38408.0037958707,46.93086904655417,48.14253992244811,2643.535,-194.7739521440985,-3616.1656979132754
4826,33.391615714128,3606.0,-3.136058787014811,-2440.812121673189,34.061040335884144,1414.9252059397659,-28.973152805107716,-13082.33216404653,46.647009699516815,47.844928671519725,2631.445,-28.973152805107716,-2440.4720940861134
4765,33.391615714128,3606.0,-7.701634532331674,-2213.0751713027335,34.50530050570723,1414.9252059397659,-32.713566822789986,-10585.209971702268,46.80812393545148,47.98967746247295,2655.405,-32.713566822789986,-2212.6220002731793
4985,33.391615714128,3606.0,19.13856560169948,-1634.2378318223894,33.77183499485361,1486.1572455730266,-6.648528877140841,3720.414127733154,46.61784590307095,48.213685866233696,2649.82,-6.648528877140841,-1633.7673910667834
5409,33.391615714128,3606.0,0.9312427461282979,-1884.9416466223574,33.39643698349577,674.3179961352024,-26.30950488339593,-666.060317858939,45.55200421724775,47.79347981988591,2447.515,-26.30950488339593,-1884.2804095838683
5511,33.391615714128,3606.0,-13.897450236466149,-2100.352248173467,33.94637129751694,704.9984439108797,-42.88268540569169,-4308.667318069713,46.55858363149112,47.79714347432866,2506.04,-42.88268540569169,-2099.6408112818963
5117,33.391615714128,3606.0,30.444341392098686,-1745.7240266192296,34.447360530416056,523.7441419297376,3.3487323600191488,4379.3068489882935,46.47346387218336,47.54519465094798,2550.43,3.3487323600191488,-1746.6195998985345
4563,33.391615714128,1115.0,-114.0834269808899,-3226.913512484964,34.39844030909803,1216.4434306828812,-150.82461467877775,-25344.677811631187,46.720968765914975,47.94089768331508,2549.555,-150.82461467877775,-3225.8056274433134
2416,33.391615714128,1842.0,-329.17956923031375,-5112.537919738877,28.42436200247565,107.3482136097079,-380.1024086674229,-64324.48376356146,44.4829785237042,46.22645521552958,2142.69,-380.1024086674229,-5110.292860425583
2913,33.391615714128,1115.0,-174.52953703163752,-3747.6820890133095,34.72042208618076,1216.4434306828812,-217.34504087110435,-33328.2608354696,46.679363509980696,47.72308420215992,2526.56,-217.34504087110435,-3746.1749743737328
3644,33.391615714128,1115.0,-88.37463304427658,-3292.067480820905,33.81648935307523,1287.675470316142,-120.63134050013608,-29315.016882806744,46.42063582662179,47.94709260592067,2539.4,-120.63134050013608,-3291.2616502413425
5217,33.391615714128,3606.0,76.06205057823524,-2051.853803411725,33.39643698349577,674.3179961352024,60.041971982986155,-9813.168498553918,45.55200421724775,47.79347981988591,2447.515,60.041971982986155,-2052.0522283004834
5041,33.391615714128,3606.0,62.572446903384524,-2242.316035176571,33.94637129751694,704.9984439108797,45.668519250858765,-13984.530519786149,46.55858363149112,47.79714347432866,2506.04,45.668519250858765,-2242.4806433194085
4570,33.391615714128,3606.0,63.12634321692603,-1906.068809495174,34.49722549399407,1208.3670893921346,43.148901109607614,-3718.192601120035,46.53144252646988,47.99504527505681,2639.86,43.148901109607614,-1906.1666930317028
4748,33.391615714128,1115.0,-27.73766103594182,-2352.6122224191936,34.39844030909803,1216.4434306828812,-56.377661047176176,-10745.668465908275,46.720968765914975,47.94089768331508,2549.555,-56.377661047176176,-2352.010688933807
2424,33.391615714128,1842.0,-316.79776601601293,-4995.069123389405,28.42436200247565,107.3482136097079,-366.7091789821276,-62175.318029517606,44.4829785237042,46.22645521552958,2142.69,-366.7091789821276,-4992.8970125859005
4195,33.391615714128,3606.0,-227.61163337164223,-4928.704941793815,34.50530050570723,1414.9252059397659,-264.4478902055006,-67886.25243354331,46.80812393545148,47.98967746247295,2655.405,-264.4478902055006,-4927.29800621324
4304,33.391615714128,3606.0,-102.43032597882711,-3101.7611142057394,33.77183499485361,1486.1572455730266,-130.6598235024352,-32689.10282651678,46.61784590307095,48.213685866233696,2649.82,-130.6598235024352,-3100.822044667909
4308,33.391615714128,3606.0,-87.15486540133281,-2493.98137245821,33.39643698349577,674.3179961352024,-116.36345772263124,-18748.596786838756,45.55200421724775,47.79347981988591,2447.515,-116.36345772263124,-2492.807434744896
4381,33.391615714128,3606.0,-211.80315006070995,-3467.5104078238423,33.94637129751694,704.9984439108797,-251.27168657567864,-37023.139899738926,46.55858363149112,47.79714347432866,2506.04,-251.27168657567864,-3465.541181853547
4187,33.391615714128,3606.0,-198.67883246379273,-3545.473317948458,34.49722549399407,1208.3670893921346,-238.51455072759967,-36203.564664151825,46.53144252646988,47.99504527505681,2639.86,-238.51455072759967,-3543.739911192396
4687,33.391615714128,3606.0,-60.35295487402218,-2679.2596742188352,34.353785950876414,1414.9252059397659,-88.14502122765585,-21209.751923442433,46.93086904655417,48.14253992244811,2643.535,-88.14502122765585,-2678.5139558581827
3894,33.391615714128,1115.0,-136.83154514878183,-3217.4704178101033,34.167829209118096,1216.4434306828812,-171.70542509121603,-30111.15152828983,46.472821638672976,47.614645879075496,2532.395,-171.70542509121603,-3216.2113563860794
2659,33.391615714128,1115.0,-282.87327497558545,-4495.804571327476,34.72042208618076,1216.4434306828812,-328.2784608344636,-55331.60956274612,46.679363509980696,47.72308420215992,2526.56,-328.2784608344636,-4493.6635364422245
3747,33.391615714128,1115.0,-252.8039827593103,-4037.1615698632418,33.81648935307523,1287.675470316142,-288.8209863203266,-56021.517792190905,46.42063582662179,47.94709260592067,2539.4,-288.8209863203266,-4035.2508246896646
627,33.391615714128,1842.0,-759.2417248239085,-8103.873304414699,27.892841726682654,-633.2589961948589,-830.9424569918071,-138089.10159486625,43.571486225809174,46.19066188888942,1978.21,-830.9424569918071,-8098.815698031917
3331,33.391615714128,3606.0,-275.4870172453676,-3989.7398175510534,33.94637129751694,704.9984439108797,-314.1339084949531,-54467.61731208923,46.55858363149112,47.79714347432866,2506.04,-314.1339084949531,-3987.469557869548
3669,33.391615714128,3606.0,-285.7148905370202,-3865.886246203012,34.49722549399407,1208.3670893921346,-327.5402131251867,-49031.46068418739,46.53144252646988,47.99504527505681,2639.86,-327.5402131251867,-3863.54036293933
4068,33.391615714128,3606.0,-202.9689266433572,-3473.428649901467,34.34846204838862,1561.472511626471,-239.9554489718701,-39567.19400053637,47.05960627872307,47.77527107432243,2669.555,-239.9554489718701,-3471.7031013701553
4186,33.391615714128,3606.0,-237.92996061480775,-3487.43490621608,33.75193901186781,1561.472511626471,-277.91353008556564,-39784.38930400121,46.81787166781004,47.50256718714428,2657.465,-277.91353008556564,-3485.3844481816614
3974,33.391615714128,3606.0,-212.4722661269968,-3572.2105469063567,34.54154588900758,1561.472511626471,-250.54585734581394,-40868.8393763589,46.865137067160674,47.60175935200286,2688.39,-250.54585734581394,-3570.4231733480274
4046,33.391615714128,1115.0,-222.146074419801,-4118.8023834159485,33.62441563846602,1502.0380724430327,-257.8296801763062,-54766.11497515856,46.55609767457784,47.60473112154522,2630.935,-257.8296801763062,-4117.200093925417
3926,33.391615714128,3606.0,-164.31739931435453,-3190.5020929914194,33.154261924715215,820.865301821908,-193.56648042164193,-39963.845352055236,45.61155782250592,47.45111833551046,2469.385,-193.56648042164193,-3188.9956553954753
3649,33.391615714128,3606.0,-301.92464448056757,-3936.7750124248623,33.73104211070598,851.5457495975846,-345.6091950744898,-50231.788697531345,46.61813723674927,47.45478198995321,2527.91,-345.6091950744898,-3934.21190785035
4035,33.391615714128,3606.0,-241.35880710966953,-3460.566157050551,34.41863720227588,1434.6189899927044,-282.7489348089146,-37755.358210390295,46.660179758638776,47.652683790681365,2665.88,-282.7489348089146,-3458.4583866213948
4205,33.391615714128,3606.0,-191.035882885042,-3154.174860083237,34.34846204838862,1561.472511626471,-228.69338360881778,-31706.66708588038,47.05960627872307,47.77527107432243,2669.555,-228.69338360881778,-3152.414025150678
4109,33.391615714128,3606.0,-236.52240528568606,-3459.0459660167708,33.75193901186781,1561.472511626471,-277.79786849441916,-37442.616933927355,46.81787166781004,47.50256718714428,2657.465,-277.79786849441916,-3456.9737131997927
2933,33.391615714128,1115.0,-402.15614148735324,-5144.553510377313,34.685981070917315,1430.806032809772,-453.4934017463199,-72748.88212106313,46.78052091402914,47.33516609168983,2642.045,-453.4934017463199,-5141.622076227932
3368,33.391615714128,3606.0,-172.9607676471286,-3703.8970720062603,33.545436109774144,721.5111484515876,-200.47134121462986,-52826.18710240653,46.621561711010685,47.42147375774942,2586.23,-200.47134121462986,-3703.899939592014
4067,33.391615714128,3606.0,-173.39793669153045,-3420.2261904313395,33.154261924715215,820.865301821908,-204.29456101590443,-42902.22671450289,45.61155782250592,47.45111833551046,2469.385,-204.29456101590443,-3418.704129410433
3717,33.391615714128,3606.0,-6.159053821757851,-2579.945328891661,33.73104211070598,851.5457495975846,-25.451937071611184,-24846.22638198062,46.61813723674927,47.45478198995321,2527.91,-25.451937071611184,-2579.6700990752283
4486,33.391615714128,3606.0,-34.72730562691158,-3119.072054261081,34.41863720227588,1434.6189899927044,-59.899081539472846,-29683.4807902708,46.660179758638776,47.652683790681365,2665.88,-59.899081539472846,-3118.774886900905
4195,33.391615714128,1115.0,-76.02336707428145,-3032.6283446832363,34.41637187881199,1430.806032809772,-106.61921748979614,-25941.878161482153,46.854289756902936,47.57362883518939,2639.7,-106.61921748979614,-3031.8862651414524
1817,33.391615714128,1842.0,-404.4225870035019,-5050.161051907613,28.771063176300164,253.89551929641362,-459.79729007337187,-66149.89312579225,44.75617555195949,46.05459342417982,2141.675,-459.79729007337187,-5047.238667781595
3053,33.391615714128,1115.0,-278.0308946228648,-4518.760726564686,34.685981070917315,1430.806032809772,-314.92917181074597,-66567.84184619588,46.78052091402914,47.33516609168983,2642.045,-314.92917181074597,-4516.841497544707
3392,33.391615714128,3606.0,-107.66506995512424,-2548.0817279581493,33.55650580804265,1632.7045512597315,-130.32099242639916,-31028.931565583935,46.74872399220795,47.87132438185826,2675.84,-130.32099242639916,-2547.017282616542
3663,33.391615714128,3606.0,-165.1474735600437,-3333.9526197119944,33.154261924715215,820.865301821908,-193.8687250148368,-43282.96867933183,45.61155782250592,47.45111833551046,2469.385,-193.8687250148368,-3332.5022947770303
3520,33.391615714128,1115.0,-155.19199269141205,-3417.882270875948,33.51057441745704,720.8792707808858,-189.59583926743446,-36770.408703989,46.516905741862296,47.188188729640174,2508.755,-189.59583926743446,-3416.4823191849887
2765,33.391615714128,1842.0,-397.39796274223715,-4972.476567912666,28.576582528109277,155.32478606637954,-451.58340795062276,-65429.809041970504,44.80376990550481,46.30660305854279,2158.42,-451.58340795062276,-4969.606821695638
1607,33.391615714128,1842.0,-481.0969834540807,-5477.8867712896445,29.563316458845396,253.89551929641362,-541.4024643600019,-75932.8182513583,45.22847257624951,46.42116165579576,2171.78,-541.4024643600019,-5474.421694151674
2566,33.391615714128,1115.0,-353.86430949545195,-5461.267982896028,33.88198335730352,1430.806032809772,-401.0245803095233,-78435.71202801955,46.65352343539784,47.272284394700044,2615.085,-401.0245803095233,-5458.92038329895
1495,33.391615714128,3606.0,-122.75512478514727,-2891.0366261888357,34.53047619073907,489.78947531460557,-151.20762769862074,-31635.736438632328,46.78642826264852,47.252068713459494,2595.77,-151.20762769862074,-2891.1245326791686
2792,33.391615714128,3606.0,-172.46593846031044,-3042.8007423588524,33.55650580804265,1632.7045512597315,-206.4709459108278,-32268.8546851631,46.74872399220795,47.87132438185826,2675.84,-206.4709459108278,-3041.204335564014
3068,33.391615714128,3606.0,-192.6552936410843,-3086.4974749306625,33.154261924715215,820.865301821908,-228.90155399883656,-32188.006773678335,45.61155782250592,47.45111833551046,2469.385,-228.90155399883656,-3084.6033621508504
3071,33.391615714128,3606.0,-187.04723080578592,-3755.6339941555675,33.73104211070598,851.5457495975846,-223.75858736121103,-43238.470218819464,46.61813723674927,47.45478198995321,2527.91,-223.75858736121103,-3754.045210758818
3867,33.391615714128,3606.0,-131.2119841551633,-3191.998600793626,34.41863720227588,1434.6189899927044,-166.55983110293064,-28532.543330421413,46.660179758638776,47.652683790681365,2665.88,-166.55983110293064,-3190.778388406052
2914,33.391615714128,1115.0,-357.90212728386086,-5249.911043682421,34.41637187881199,1430.806032809772,-407.6945528738796,-71764.9739904452,46.854289756902936,47.57362883518939,2639.7,-407.6945528738796,-5247.404162050011
3613,33.391615714128,3606.0,-316.42833540300836,-4661.887695776823,33.75193901186781,1561.472511626471,-356.8348252477055,-68812.19348225083,46.81787166781004,47.50256718714428,2657.465,-356.8348252477055,-4659.639454289191
3727,33.391615714128,3606.0,-208.14650200381013,-3608.675410119797,34.345106468476345,1561.472511626471,-239.57109347482202,-49275.94052978043,46.89372550889809,47.61258754042442,2689.28,-239.57109347482202,-3607.0488024921965
3940,33.391615714128,3606.0,-236.96977150272798,-3397.7096268005093,33.36006638751142,1632.7045512597315,-273.2904978970689,-42350.67445881845,46.73561106345709,47.83659594418517,2672.31,-273.2904978970689,-3395.685364613969
3614,33.391615714128,3606.0,-241.2843644110499,-3373.440295547841,32.936337500590135,820.865301821908,-277.29553811640903,-42609.53604856154,45.63489019463077,47.416389897837384,2470.275,-277.29553811640903,-3371.2645377127124
3485,33.391615714128,3606.0,-363.54005844543923,-4340.349160637453,33.5131176865809,851.5457495975846,-411.4454900511355,-58371.581199801505,46.641469608874125,47.42005355228013,2524.38,-411.4454900511355,-4337.366389744692
3811,33.391615714128,1115.0,-330.6726854527128,-4130.469299598514,34.27480325045041,1303.952511176005,-378.4244065887141,-50998.029788889224,46.46183743883851,47.365441268023936,2611.01,-378.4244065887141,-4127.801672066635
2594,33.391615714128,1842.0,-476.4031646546015,-5976.178503409497,29.50555446715745,253.89551929641362,-535.785915559676,-85019.18231084765,45.17845441406533,46.38476426141128,2166.39,-535.785915559676,-5972.950048308893
705,33.391615714128,1842.0,-590.2164024687725,-6848.845909581123,28.721491888416978,253.89551929641362,-656.140078250843,-104651.68759100072,44.73624223665241,46.018770945492335,2138.3,-656.140078250843,-6844.919679269471
3322,33.391615714128,3606.0,-341.5745175128221,-4597.853523017116,34.345106468476345,1561.472511626471,-381.66878237711745,-70440.62260046943,46.89372550889809,47.61258754042442,2689.28,-381.66878237711745,-4595.376243001205
3620,33.391615714128,3606.0,-330.4781095488989,-3996.1644894442593,33.36006638751142,1632.7045512597315,-373.93637591477193,-54123.62865519655,46.73561106345709,47.83659594418517,2672.31,-373.93637591477193,-3993.4901936011565
3190,33.391615714128,3606.0,-249.32383925325414,-3882.9081745577087,32.936337500590135,820.865301821908,-282.16912071785424,-56648.509887730404,45.63489019463077,47.416389897837384,2470.275,-282.16912071785424,-3880.913357373956
2743,33.391615714128,3606.0,-202.42167211845546,-2756.6618956653924,33.5131176865809,851.5457495975846,-232.2494041652559,-35829.6805188834,46.641469608874125,47.42005355228013,2524.38,-232.2494041652559,-2754.6932960020554
3310,33.391615714128,3606.0,-364.89762848494735,-4049.797968517598,34.167640537437194,1434.6189899927044,-409.14913592172707,-57885.25796087899,46.64920768685602,47.617955353008284,2662.35,-409.14913592172707,-4046.8672406214164
3523,33.391615714128,3606.0,-267.82111169663176,-3699.5768960554583,34.152022627857384,1561.472511626471,-304.5057767807242,-50816.25567810893,47.048634206940314,47.76545000039959,2666.025,-304.5057767807242,-3697.418133743509
3740,33.391615714128,1115.0,-250.68827285916458,-3342.545920151048,33.69630762160816,1430.806032809772,-288.86554129294495,-40664.52452458956,46.65611680061664,47.24895906114553,2611.555,-288.86554129294495,-3340.3868816889767
3709,33.391615714128,1115.0,-206.40528478937892,-4028.6491845175824,34.48954165038608,1430.806032809772,-241.37918263675607,-51968.0783932825,46.809109355766566,47.36007345544006,2642.935,-241.37918263675607,-4027.1512229689865
3577,33.391615714128,1115.0,-125.6453785435946,-3261.3111431866064,33.427976217934784,1502.0380724430327,-151.89370977943048,-40655.10691679174,46.54824081543958,47.58408185920082,2627.405,-151.89370977943048,-3260.3228992451022
2739,33.391615714128,1115.0,-336.3121777150732,-4533.973631804053,32.5228623343464,622.2632383797614,-375.1988635358604,-70123.08863638964,45.53891476935639,47.1391819299312,2355.84,-375.1988635358604,-4531.439306253365
2431,33.391615714128,3606.0,-343.75128686616455,-4274.158954038105,33.5131176865809,851.5457495975846,-384.1247510006541,-64788.43037457819,46.641469608874125,47.42005355228013,2524.38,-384.1247510006541,-4271.441068872032
3403,33.391615714128,3606.0,-346.4137295665436,-4406.241147559924,34.167640537437194,1434.6189899927044,-388.64939146830733,-64748.52790648993,46.64920768685602,47.617955353008284,2662.35,-388.64939146830733,-4403.62676881628
3750,33.391615714128,1115.0,-87.10965697910387,-2250.7067278093136,34.21993245828075,1430.806032809772,-114.60807175934707,-16966.214095704105,46.84857375473276,47.57788693659522,2637.655,-114.60807175934707,-2249.6344187278314
2660,33.391615714128,1115.0,-417.5669094066816,-5412.461855289736,33.290271112050824,1460.5581852566077,-470.8635093862811,-76844.95947113582,46.99323229072323,48.01993439550715,2613.05,-470.8635093862811,-5409.581287490757
3068,33.391615714128,1115.0,-209.9358091253212,-3154.585559595138,34.086345924746894,1460.5581852566077,-249.0505497912544,-32038.506199071842,47.14622484587316,48.014256451787226,2646.375,-249.0505497912544,-3152.7665049506454
2209,33.391615714128,3606.0,-341.4922636959059,-4905.155667101741,32.94228070944193,1697.2364678973167,-385.1307741788134,-71747.90389012606,47.02858228122442,48.4478195550933,2652.01,-385.1307741788134,-4902.835229795474
1011,33.391615714128,3606.0,-235.23457454221304,-3595.4936260118207,32.51855182252065,885.3972184594928,-268.38286110501167,-50125.34084929676,45.714356059437385,47.98761057478426,2458.245,-268.38286110501167,-3593.6048220133853
754,33.391615714128,3606.0,-397.96015351438666,-4641.3394980190715,33.09533200851141,916.0776662351699,-444.18886150493313,-70272.4229563783,46.82584786463069,47.99127422922701,2504.08,-444.18886150493313,-4638.328186450738
1317,33.391615714128,3606.0,-207.56632696054106,-3589.0646455571923,33.757875945940455,814.5279591678926,-238.33219517799404,-50549.216233089646,46.8493210673337,47.73932540584632,2549.085,-238.33219517799404,-3588.806383334992
1162,33.391615714128,1115.0,-436.3309115520759,-5179.851999016717,33.816736732641566,1460.5581852566077,-487.16449863266837,-78079.50721054873,47.19695258510229,48.332999515719294,2627.33,-487.16449863266837,-5176.774812598448
2302,33.391615714128,3606.0,-264.2411386891799,-4190.3224911057005,33.14563681418482,1626.0044282640563,-297.7368173376225,-63744.571355837244,47.11343625079618,48.08142085598519,2633.825,-297.7368173376225,-4188.539113937209
2423,33.391615714128,3606.0,-297.1727731452501,-3677.189025113965,33.92732079040686,1626.0044282640563,-334.5676923422296,-53222.59081123393,47.18669672666543,48.09797420480539,2667.385,-334.5676923422296,-3674.876379842178
2999,33.391615714128,3606.0,-285.81395375717415,-3804.7637880743714,32.94228070944193,1697.2364678973167,-324.82372110093684,-52061.15184546032,47.02858228122442,48.4478195550933,2652.01,-324.82372110093684,-3802.5590627109405
2485,33.391615714128,3606.0,-185.236110653845,-3586.3766173625086,32.51855182252065,885.3972184594928,-218.43396752773555,-44300.54121401379,45.714356059437385,47.98761057478426,2458.245,-218.43396752773555,-3584.88426110439
2294,82.84926070883192,6864.0,-289.7775058742561,-4260.758755490057,53.67866878845543,2122.299006341604,-332.01427388607283,-56984.41949359458,63.16846972731598,67.34413565672688,5239.875,-332.01427388607283,-4258.444975486116
1951,82.84926070883192,6864.0,-183.86247242377902,-3700.0066536321447,53.28865598531956,2020.749299274327,-210.17396419312377,-56023.24106760491,63.16959234448857,67.52174501994861,5141.93,-210.17396419312377,-3699.960508927184
2236,82.84926070883192,6864.0,-430.4962311476678,-5453.034771274083,54.21188665184128,2910.5397762372845,-471.2412172715724,-95686.64353052732,63.431540799804246,67.02999478723139,5167.375,-471.2412172715724,-5450.165542370137
2368,82.84926070883192,5870.0,-349.9257262015716,-4038.484121683105,51.62270675445344,2734.06110774358,-385.4019740736137,-68514.11357446398,63.288046658521196,66.70428721632722,5114.715,-385.4019740736137,-4035.84562546293
3272,82.84926070883192,6864.0,-213.51558245277394,-3195.1721230291064,54.150469029082885,2910.5397762372845,-246.00881653206523,-42069.77144235854,63.82008313174581,67.10408293265627,5221.34,-246.00881653206523,-3193.338382642471
4098,82.84926070883192,6864.0,-163.09812331098635,-3118.0501495700205,52.67993299106061,2981.7718158705447,-193.70185092171903,-37472.96713793822,63.35042995936459,66.80580615428838,5143.155,-193.70185092171903,-3116.6218600063094
4521,82.84926070883192,6864.0,-77.15354692784604,-2623.8956017925493,53.81444045404298,2173.9535925871537,-102.99112765661525,-25108.619198224147,63.01035384782552,66.60289752763848,5266.1,-102.99112765661525,-2622.941202489953
3425,82.84926070883192,6864.0,-95.3835317019556,-2674.4612567448266,53.67866878845543,2122.299006341604,-119.90481451922989,-30198.57182528201,63.16846972731598,67.34413565672688,5239.875,-119.90481451922989,-2673.4210616278665
2376,82.84926070883192,5870.0,-439.77511295700185,-4701.501992820798,52.27362284363485,2607.2075861098124,-489.5669985392151,-71569.84614396839,63.284028845413594,66.90293164614707,5054.27,-489.5669985392151,-4698.146718402038
3598,82.84926070883192,6864.0,-319.7229077560745,-4333.486875505682,54.21188665184128,2910.5397762372845,-361.8976556489389,-61604.82086770555,63.431540799804246,67.02999478723139,5167.375,-361.8976556489389,-4331.062382714293
2177,82.84926070883192,5870.0,-544.1139277961893,-5757.059692462122,51.62270675445344,2734.06110774358,-604.401877182038,-88381.07636340764,63.288046658521196,66.70428721632722,5114.715,-604.401877182038,-5753.075238866319
4097,82.84926070883192,5870.0,-381.61386424233467,-4956.460409875358,52.39109185799059,2734.06110774358,-432.1066110543861,-68712.31163246908,63.67250044159978,66.98098865580005,5185.62,-432.1066110543861,-4953.6438101924705
3214,82.84926070883192,6864.0,-338.9811472625799,-5104.915501166843,52.67993299106061,2981.7718158705447,-377.3968503731247,-82167.479490384,63.35042995936459,66.80580615428838,5143.155,-377.3968503731247,-5102.683873985852
2493,82.84926070883192,6864.0,-295.6555476261595,-3828.902876100331,53.81444045404298,2173.9535925871537,-329.9412217344713,-59908.64569823756,63.01035384782552,66.60289752763848,5266.1,-329.9412217344713,-3826.500448686407
2311,82.84926070883192,6864.0,-315.541331651256,-4172.539222554748,53.67866878845543,2122.299006341604,-349.6122345168443,-68937.5415334655,63.16846972731598,67.34413565672688,5239.875,-349.6122345168443,-4170.128041719574
2298,82.84926070883192,6864.0,-382.5201470887663,-4666.734218581405,53.28865598531956,2020.749299274327,-423.6924131849599,-76036.07186502044,63.16959234448857,67.52174501994861,5141.93,-423.6924131849599,-4665.198539729591
2935,82.84926070883192,5870.0,-408.6636722687515,-5760.890060082707,52.38976006492609,2734.06110774358,-457.6474344732964,-88040.10631922186,63.28395810965821,66.88871883418847,5128.96,-457.6474344732964,-5758.187050698412
3376,82.84926070883192,6864.0,-256.5790323990593,-4672.280118111862,53.1983349726485,2910.5397762372845,-288.7139733223106,-73554.9916799574,63.435629348667234,66.89320016265748,5149.43,-288.7139733223106,-4670.665068168425
3292,82.84926070883192,6864.0,-344.2958351750286,-4350.780846940938,54.150469029082885,2910.5397762372845,-382.5190189205364,-69710.44840906614,63.82008313174581,67.10408293265627,5221.34,-382.5190189205364,-4348.230956885583
3163,82.84926070883192,5870.0,-248.66867877058914,-3601.4102504033935,50.587081617737844,2805.2931473768404,-280.20226025642216,-54474.10591122381,63.20284726921855,66.66453020124546,5102.485,-280.20226025642216,-3599.4800820673277
1301,82.84926070883192,5870.0,-720.1300061107959,-7208.679952297833,52.09735054684093,1950.405440444859,-788.6372030130372,-122791.74561426308,62.826696100556944,66.53501914224829,5248.305,-788.6372030130372,-7203.562323197889
1977,82.84926070883192,5870.0,-685.8706761765376,-6818.369238507885,52.07380015495848,1966.6864388247561,-751.488430260726,-116248.07240951077,62.984811980047404,67.28927611448418,5222.08,-751.488430260726,-6813.449171666917
2432,82.84926070883192,5870.0,-674.2078764803164,-6543.3715495869565,52.27362284363485,2607.2075861098124,-743.1189757820605,-105535.71264811399,63.284028845413594,66.90293164614707,5054.27,-743.1189757820605,-6538.492846328784
4339,82.84926070883192,6864.0,-432.2859192041352,-5052.468439019467,54.21188665184128,2910.5397762372845,-486.67691024705925,-71033.90948903734,63.431540799804246,67.02999478723139,5167.375,-486.67691024705925,-5049.197879457509
4270,82.84926070883192,6864.0,-320.10185422956397,-4201.646442162531,53.1983349726485,2910.5397762372845,-362.23471108914276,-59323.75987149892,63.435629348667234,66.89320016265748,5149.43,-362.23471108914276,-4199.172580404616
